name,dataset,ClaSS,FLOSS,Window,ADWIN,DDM,HDDM,ChangeFinder,NEWMA
TSSB,Ham,3241.159970846125,3581.1680586652674,4030.928967752569,11286.074099709675,21611.86996060528,20406.03490231523,2413.820044986697,14225.130255664611
TSSB,MelbournePedestrian,3644.8911222780575,3460.3396730487884,3940.4743700150507,14663.951120162932,21221.446838021755,20969.67620352921,2478.635940221133,14062.096102478677
TSSB,MiddlePhalanxOutlineAgeGroup,2215.733166594685,3082.0730468049496,3710.7540617859268,11422.494960012404,26242.52449421046,19918.871933552247,2601.7540141491822,14173.596316404375
TSSB,MiddlePhalanxOutlineCorrect,2217.096775995041,4288.368475630833,4654.461893791509,11730.985166361324,23100.869919408804,20859.056876395636,2553.407705888596,16596.64304675905
TSSB,ProximalPhalanxOutlineCorrect,2378.083581710952,3869.694487620201,4066.8867304264136,11997.600479904017,23211.729660721885,20740.433475059624,2524.5087726679844,14145.271942853105
TSSB,Strawberry,1756.8010682012216,3540.5764227497075,3996.2100849371036,11751.803181503801,29349.059862804123,22549.57721912562,2549.44998413828,14242.264584730343
TSSB,Chinatown,4660.194174757282,218.03117845851958,6065.200909780137,13921.113689095124,24072.21664994985,21089.630931458694,2156.140508489803,14059.753954305805
TSSB,DodgerLoopDay,2588.1630482809232,2938.175882472965,3705.888029852988,12926.874883112021,21867.88154897494,23690.704688785303,2540.634717596983,14225.149207655899
TSSB,Herring,1977.83650360345,3301.3034593586526,4088.318155015397,11820.700433330963,21621.62162162162,20523.7840726884,2542.1398380608034,14245.762228183326
TSSB,MiddlePhalanxTW,1859.862669068989,3795.773812549777,4068.0182334388683,11703.850775902605,23095.164449943288,20143.281076706327,2639.558816597797,14206.58745930405
TSSB,ShapeletSim,2113.2713440405746,1954.957772912105,3881.9272992655387,12341.41284494249,21960.646521433588,21868.439468159548,2436.599676419563,14074.199178066772
TSSB,UMD,3509.592887225082,1489.5113575241014,3994.851080829155,12811.38790035587,22023.736693992407,17629.77473065622,2396.740433011105,10711.735301118782
PAMAP,PAMAP_Indoor_Subject1_IMU_Shoe_X-Acc,920.3810340216404,151.3916226915926,3053.570436379319,13774.287909102348,25747.680800230402,26792.011632643153,2613.014293559294,15788.570383884962
PAMAP,PAMAP_Indoor_Subject1_IMU_Shoe_Y-Acc,953.5642290116496,123.37735756529125,3088.5315297781235,13954.677060868073,24596.99607071169,25724.098802455876,2601.819066070107,15641.48688441777
PAMAP,PAMAP_Indoor_Subject1_IMU_Shoe_Z-Acc,939.4799133450385,120.55132896988758,3109.1254009748295,13678.487501979835,24207.794486119954,26425.11313064872,2659.887411906983,16202.835697265255
PAMAP,PAMAP_Indoor_Subject1_IMU_Shoe_X-Gyro,987.3706220238147,126.37150199444909,3187.030657261214,13408.414228544329,26008.952991671867,26058.870620112077,2609.9136052419067,16302.68956944287
PAMAP,PAMAP_Indoor_Subject1_IMU_Shoe_Y-Gyro,956.144386230183,127.7168798131757,3205.9571998615093,13222.561188365069,25186.741502145665,26883.29839273235,2636.8793386397297,16060.760941346736
PAMAP,PAMAP_Indoor_Subject1_IMU_Shoe_Z-Gyro,971.534679037929,124.32570971866735,3178.6956208210304,13115.965087735247,30545.262935016926,27871.181052576114,2678.6991605050393,15952.62628801206
PAMAP,PAMAP_Indoor_Subject1_IMU_Shoe_X-Mag,1162.792508249625,124.71531705895916,3174.4670338133706,14251.315107060822,26944.80762047067,29372.391326478668,2623.5752052913344,16368.059907014162
PAMAP,PAMAP_Indoor_Subject1_IMU_Shoe_Y-Mag,1114.6406078417926,109.05456842310201,3210.074522702722,14351.215971946673,24103.23202904136,27723.462009656727,2615.9579389422297,15655.490662273212
PAMAP,PAMAP_Indoor_Subject1_IMU_Shoe_Z-Mag,1275.2014792421535,136.73349390389907,3206.93551495855,14012.792988691614,23499.65292239345,29372.93500291528,2606.586903066529,15909.483957802287
PAMAP,PAMAP_Indoor_Subject2_IMU_Shoe_X-Acc,968.3758616739165,160.59390263387303,3081.3852421575493,13445.31458035779,25156.355565956186,27871.251832135604,2602.2381758817755,16193.708824483414
PAMAP,PAMAP_Indoor_Subject2_IMU_Shoe_Y-Acc,976.7737149320579,146.71203481466384,3101.438026381732,13852.686537228463,26247.762622354276,27452.68855072195,2592.2955542478376,16221.100244230995
PAMAP,PAMAP_Indoor_Subject2_IMU_Shoe_Z-Acc,938.8742496345197,161.53154673578348,3074.9246891546154,13626.29926153695,26686.700193795343,25284.140484518324,2654.708638064506,16201.325771847638
PAMAP,PAMAP_Indoor_Subject2_IMU_Shoe_X-Gyro,972.2535145623589,125.40223562724374,3147.799133486811,13592.36863840765,26052.159433375935,26923.76054841668,2674.9351478881,16181.324450735201
PAMAP,PAMAP_Indoor_Subject2_IMU_Shoe_Y-Gyro,969.8623032576268,122.90044723559325,3190.437519252269,13127.138223007425,31368.677681477264,27218.37550205313,2602.485597389138,16149.409203415022
PAMAP,PAMAP_Indoor_Subject2_IMU_Shoe_Z-Gyro,972.6051625364565,157.3037152643089,3177.4337107984447,13558.634158249668,24081.404066590185,27366.569011285457,2671.250912300151,15947.527097839346
PAMAP,PAMAP_Indoor_Subject2_IMU_Shoe_X-Mag,1092.5693497819393,125.43581391369892,3204.254358647934,13642.797562086447,24875.481697815678,29108.27135314078,2657.847518163922,16151.874806884889
PAMAP,PAMAP_Indoor_Subject2_IMU_Shoe_Y-Mag,1108.9465369785696,120.9982622140969,3131.555201181026,14573.325257631643,25078.35870035557,28010.700041606608,2608.428162703737,16169.213973799124
PAMAP,PAMAP_Indoor_Subject2_IMU_Shoe_Z-Mag,1080.7808241935859,139.83795858631595,3194.7845769119594,14508.355700095997,26660.91975862986,29174.46372643646,2613.4255796486136,15454.884846910854
PAMAP,PAMAP_Indoor_Subject3_IMU_Shoe_X-Acc,1000.1960073988777,151.7448975044354,3148.0047985735223,13950.372743088334,24449.363089474056,26081.14737425667,2591.576356348981,16207.628562683016
PAMAP,PAMAP_Indoor_Subject3_IMU_Shoe_Y-Acc,965.501835277352,120.7292509788747,3123.485705537926,13757.042297966513,25194.66309126145,27998.792583379178,2666.354063669076,16129.175474122727
PAMAP,PAMAP_Indoor_Subject3_IMU_Shoe_Z-Acc,964.8096690769078,155.4428574567984,3148.6406551799596,13665.32053726758,26959.793038764,26787.126056340916,2669.342826434548,15922.424655616356
PAMAP,PAMAP_Indoor_Subject3_IMU_Shoe_X-Gyro,1028.9436322419854,156.92513038508642,3237.0817208069607,13672.849379742362,28016.186006259326,25376.763029782083,2635.0698448849594,16336.834636797534
PAMAP,PAMAP_Indoor_Subject3_IMU_Shoe_Y-Gyro,996.6077418954659,144.55262060341815,3258.113833444233,13241.13493128148,24221.73781792119,27572.612489537933,2671.0240879457338,16119.514094992057
PAMAP,PAMAP_Indoor_Subject3_IMU_Shoe_Z-Gyro,959.1645515851084,134.48450545406928,3276.1039247317217,13618.860183478597,31214.140469121416,26074.49171228862,2605.230300717192,16171.015668275693
PAMAP,PAMAP_Indoor_Subject3_IMU_Shoe_X-Mag,1056.3199977772906,150.01883293478306,3268.8319747983073,14656.389659639513,25779.783962784826,27700.975356624687,2671.5991682021163,16065.655126327889
PAMAP,PAMAP_Indoor_Subject3_IMU_Shoe_Y-Mag,1152.3200677227908,151.38347651425755,3294.5726182136327,14329.93271442142,24367.368079802352,30019.51017972318,2652.3032182898723,16036.264474645759
PAMAP,PAMAP_Indoor_Subject3_IMU_Shoe_Z-Mag,1225.981478386342,111.11749453728537,3245.7048127439807,14642.983099427316,24250.2118412294,28045.32334915876,2607.0515535843315,15949.414942591804
PAMAP,PAMAP_Indoor_Subject4_IMU_Shoe_X-Acc,1197.635217877865,115.67251773682182,3138.3180549345307,13344.881319253427,24351.461687480158,28005.296652837635,3159.16188468318,15285.894287885301
PAMAP,PAMAP_Indoor_Subject4_IMU_Shoe_Y-Acc,1200.8907097265608,115.96916791741522,3103.4892563800263,13053.794126344144,24074.114148946755,27658.273166656723,3157.1741806802947,15554.116990739898
PAMAP,PAMAP_Indoor_Subject4_IMU_Shoe_Z-Acc,1200.0363745451968,105.94850281430293,3110.720754049046,13389.581628231665,25424.4609249123,28721.171297933804,3158.6954416895214,15808.433267539463
PAMAP,PAMAP_Indoor_Subject4_IMU_Shoe_X-Gyro,1211.9845339765525,107.97630158658657,3221.284581552394,13469.375894459252,23838.666958098147,28104.418299728914,3133.1491210109343,15457.359774126848
PAMAP,PAMAP_Indoor_Subject4_IMU_Shoe_Y-Gyro,1166.5052375084817,142.25682760138977,3197.699987754884,12812.934791622514,24614.17960478716,27739.861806883717,3082.131720500861,15548.39954044965
PAMAP,PAMAP_Indoor_Subject4_IMU_Shoe_Z-Gyro,1161.0432753347447,132.06065416712642,3318.0563036985213,13021.995966255137,25395.20932111884,28841.5769196866,3161.285042506249,15606.508253158583
PAMAP,PAMAP_Indoor_Subject4_IMU_Shoe_X-Mag,1184.078767432395,106.31687332861478,3326.7493723805587,13803.963027625048,25944.410498477093,29617.816589236027,3083.4122807649683,16098.367820050673
PAMAP,PAMAP_Indoor_Subject4_IMU_Shoe_Y-Mag,1177.0179017899038,136.39954514848117,3307.977701793152,13995.408083031922,24540.876091143124,28491.010602878654,3091.789856341246,15576.745358313028
PAMAP,PAMAP_Indoor_Subject4_IMU_Shoe_Z-Mag,1174.269185108106,135.39298560738465,3244.0991723968996,13996.887231989287,23628.33888398015,27912.54340713382,3149.1921500909407,15846.263637179443
PAMAP,PAMAP_Indoor_Subject5_IMU_Shoe_X-Acc,940.5640328809295,156.1860277062906,3102.548207193381,13571.250554794866,27442.311514808363,28765.3502541276,2669.5745263057984,16372.980030905974
PAMAP,PAMAP_Indoor_Subject5_IMU_Shoe_Y-Acc,994.672375238043,144.90134590959974,3101.666726046444,13743.092256087257,28194.81403552199,25790.18772796144,2603.960275317169,16455.732778548303
PAMAP,PAMAP_Indoor_Subject5_IMU_Shoe_Z-Acc,958.6667882418132,128.36504509376317,3113.4644581448824,13498.326041656377,24507.79989241527,27708.850289495447,2681.2139064529415,16401.960843138542
PAMAP,PAMAP_Indoor_Subject5_IMU_Shoe_X-Gyro,976.8056539809619,125.98918168837396,3222.485916359656,13658.329902429079,25310.454914131857,25969.14027097737,2604.716045359563,16212.484609526788
PAMAP,PAMAP_Indoor_Subject5_IMU_Shoe_Y-Gyro,961.078230206925,157.386748040421,3276.8837286467915,13248.268361762632,24859.632561971746,27073.763526482486,2650.044109235795,16139.621661195471
PAMAP,PAMAP_Indoor_Subject5_IMU_Shoe_Z-Gyro,945.5218768152681,120.4598361233296,3304.011081055601,13445.067338460976,30385.757732050424,26553.57243464087,2670.7456046421107,15879.341172315479
PAMAP,PAMAP_Indoor_Subject5_IMU_Shoe_X-Mag,1173.2660161798776,121.83899760913697,3292.1303199951635,14211.667333856687,26847.694138999872,28694.031104094593,2631.0510999094877,16238.043926356162
PAMAP,PAMAP_Indoor_Subject5_IMU_Shoe_Y-Mag,1214.1492627205632,143.5499835308217,3241.015299972944,14304.25318151373,25906.92234936436,29613.131348147115,2678.25493310927,16078.619130357038
PAMAP,PAMAP_Indoor_Subject5_IMU_Shoe_Z-Mag,1087.689516051378,136.0068450012141,3266.503994704,14383.03836950139,24787.992658633717,27717.166473341385,2665.6457589260035,16176.00937328023
PAMAP,PAMAP_Indoor_Subject6_IMU_Shoe_X-Acc,1036.653068201591,157.60311346928992,3076.3390158947905,13651.40163443918,24807.16245682636,26669.358828102126,2627.229188571183,16286.840956563983
PAMAP,PAMAP_Indoor_Subject6_IMU_Shoe_Y-Acc,1053.9011673628627,159.8078608228931,3108.821460951203,13758.477696795582,24500.562041602203,29041.45009366507,2582.3747313447743,16080.154855674997
PAMAP,PAMAP_Indoor_Subject6_IMU_Shoe_Z-Acc,1032.1866338223283,137.07004345221247,3139.6699595596706,13800.438825619061,25412.889224091487,26541.54526273485,2605.209669832021,16223.286983073409
PAMAP,PAMAP_Indoor_Subject6_IMU_Shoe_X-Gyro,998.1097848219664,142.78078672879377,3179.474045031235,13241.025887787506,29574.20082889442,25951.540776950824,2643.4929074359197,16420.96469002762
PAMAP,PAMAP_Indoor_Subject6_IMU_Shoe_Y-Gyro,1066.4374961245117,137.1605506384886,3219.7178834457436,13177.722262572728,28359.176732781678,25358.586197959165,2649.3923812217367,16003.683352820368
PAMAP,PAMAP_Indoor_Subject6_IMU_Shoe_Z-Gyro,1068.3294399156493,144.4154188836554,3298.70563190477,13886.257668066672,26149.18919775022,29993.732571553144,2696.4035092196123,16571.150410502436
PAMAP,PAMAP_Indoor_Subject6_IMU_Shoe_X-Mag,1207.8604754901273,132.9075242599701,3340.6190074655824,14540.994940309743,24955.31682543521,30235.4807474402,2688.2195318227286,16720.594266964403
PAMAP,PAMAP_Indoor_Subject6_IMU_Shoe_Y-Mag,1201.0137747780016,139.934801341401,3318.26409396774,14263.669025514648,27515.035111437926,30274.70575426612,2701.9977771790795,16601.288295365273
PAMAP,PAMAP_Indoor_Subject6_IMU_Shoe_Z-Mag,1255.244559528275,134.40654099621844,3254.741076284256,14937.201870033994,25336.842428334665,27755.853390995166,2636.0641289796213,16514.773197564864
PAMAP,PAMAP_Indoor_Subject7_IMU_Shoe_X-Acc,977.5991102380628,121.12609221345865,3104.0222504520098,14080.1090196155,26784.28426362413,29341.32819636252,2665.703683983922,16623.263499708577
PAMAP,PAMAP_Indoor_Subject7_IMU_Shoe_Y-Acc,1012.8970868866853,156.4306124481722,3062.8224121414005,14134.397236118235,26648.760092982757,26174.263816054856,2672.7542269727965,15616.610127474914
PAMAP,PAMAP_Indoor_Subject7_IMU_Shoe_Z-Acc,926.2920046821388,124.318339672877,3071.5520720289987,14150.719138124678,24998.940494307564,28456.40056311096,2632.8010262430034,16494.819153371354
PAMAP,PAMAP_Indoor_Subject7_IMU_Shoe_X-Gyro,942.9698419973998,119.23146403782901,3219.7637900380146,13692.9438689752,29178.83650704783,27109.42412423725,2625.56096045048,16266.089417616035
PAMAP,PAMAP_Indoor_Subject7_IMU_Shoe_Y-Gyro,937.4637449051432,134.5340701944978,3251.719611222908,13619.995696915945,25194.435060825268,24868.11116796112,2624.236269431728,15874.522621794133
PAMAP,PAMAP_Indoor_Subject7_IMU_Shoe_Z-Gyro,1000.680964583904,125.61644227581232,3241.423236877271,13916.150507008902,31360.513476089087,30104.90272951241,2690.679841816921,16525.29692738888
PAMAP,PAMAP_Indoor_Subject7_IMU_Shoe_X-Mag,1086.2293982028648,125.95507137219484,3199.6465328985014,13971.420235369096,27185.466672811595,29175.294120291997,2678.9924154531536,16439.300178236408
PAMAP,PAMAP_Indoor_Subject7_IMU_Shoe_Y-Mag,1099.7480796230086,121.30811676486736,3230.429344004182,14521.52009784558,26799.938045330167,29388.106345396078,2678.5273837380787,16569.797135794393
PAMAP,PAMAP_Indoor_Subject7_IMU_Shoe_Z-Mag,1114.2826648641958,157.51974592530604,3257.8485777728124,14824.224216219922,26377.387790610228,30215.23101710858,2629.2724258670864,16644.07218775691
PAMAP,PAMAP_Indoor_Subject8_IMU_Shoe_X-Acc,1080.8392099626958,122.29990132217536,3094.9895054087506,14163.583129406106,28896.51762492613,29708.044129163973,2636.2997405141705,16423.68703034789
PAMAP,PAMAP_Indoor_Subject8_IMU_Shoe_Y-Acc,1060.9201499116994,121.79985329967171,3100.141001752872,14081.485936144081,25045.94747615522,28232.655778396136,2637.6549693386596,16580.192568724706
PAMAP,PAMAP_Indoor_Subject8_IMU_Shoe_Z-Acc,1050.5631660146287,125.24799682699269,3082.77917141706,14104.95768120264,26681.3896518447,27369.85185213388,2630.832544955818,16007.900957445507
PAMAP,PAMAP_Indoor_Subject8_IMU_Shoe_X-Gyro,1008.5035006161711,146.8493606041765,3230.0338100986355,13957.181924881488,31031.92984198041,27284.355476607983,2635.612984880743,16621.020614134974
PAMAP,PAMAP_Indoor_Subject8_IMU_Shoe_Y-Gyro,979.7765452521555,161.1522959701748,3238.749473706026,13778.212656175274,32723.490262844025,27197.024728351338,2578.781811238625,16377.942350827661
PAMAP,PAMAP_Indoor_Subject8_IMU_Shoe_Z-Gyro,1059.576156271601,141.89337918110374,3236.044179644681,13967.853631428205,25091.013169422364,26255.42841072204,2685.061871094246,16634.63618892466
PAMAP,PAMAP_Indoor_Subject8_IMU_Shoe_X-Mag,1256.2088495924725,121.85292281868755,3213.650178631741,14882.098420387963,25939.41755840744,29866.776353374007,2687.7473902565466,16605.950282637263
PAMAP,PAMAP_Indoor_Subject8_IMU_Shoe_Y-Mag,1168.8412626249815,101.33131601997428,3195.8220689330174,13828.998284961817,25875.83128605239,29779.54807666416,2698.561636803298,16387.85541026061
PAMAP,PAMAP_Indoor_Subject8_IMU_Shoe_Z-Mag,1211.390967861529,109.35461865929184,3232.9042507620147,15012.917144402605,24253.803732626147,28394.300994995396,2693.5962592042606,16459.920659908057
PAMAP,PAMAP_Outdoor_Subject2_IMU_Shoe_X-Acc,1291.539129839212,80.5850135372635,3340.7989002671666,12783.077230869036,27756.034195531975,30922.75126805763,7649.555810496192,14522.971745839444
PAMAP,PAMAP_Outdoor_Subject2_IMU_Shoe_Y-Acc,1339.5956288368611,85.50509172450018,3236.6802283477246,13020.712769346124,27062.207528393905,30847.23677210546,7368.850660169477,14377.720611929462
PAMAP,PAMAP_Outdoor_Subject2_IMU_Shoe_Z-Acc,1336.2038422750966,85.05418193648022,3337.6348165040026,12717.161206296023,26350.21240645908,32201.739470819204,7691.3008239823785,14429.81494474654
PAMAP,PAMAP_Outdoor_Subject2_IMU_Shoe_X-Gyro,1351.2984931034734,83.51124433099137,3317.7925108628633,12861.57075266127,27688.071387401178,31081.058743798447,7671.15160232612,14236.77811813163
PAMAP,PAMAP_Outdoor_Subject2_IMU_Shoe_Y-Gyro,1361.0918599213805,77.70529188133283,3302.792856474313,12707.339136882205,25716.2562423314,31006.230786445376,7583.975256130508,15453.479184302201
PAMAP,PAMAP_Outdoor_Subject2_IMU_Shoe_Z-Gyro,1339.3172852956548,86.44251450959241,3444.871663003859,12618.082118240294,25995.291645435616,32281.031340973794,7645.059401489479,15554.100731836728
PAMAP,PAMAP_Outdoor_Subject2_IMU_Shoe_X-Mag,1336.9744962843479,85.36873875563936,3406.261871957285,12415.89371739157,25263.240730433048,29677.839758650385,7646.618327879196,15129.549997528655
PAMAP,PAMAP_Outdoor_Subject2_IMU_Shoe_Y-Mag,1345.1398808328477,77.03743690618525,3409.26515718214,12916.955350080567,27374.01004924797,29829.30466352713,7628.041483267314,15407.29728780625
PAMAP,PAMAP_Outdoor_Subject2_IMU_Shoe_Z-Mag,1322.7681785529517,88.26443341057623,3362.791794484503,12511.406583880213,25519.015712003475,33027.787675460815,7642.249610551429,16193.276535539624
PAMAP,PAMAP_Outdoor_Subject3_IMU_Shoe_X-Acc,1088.703628964398,120.68220546125308,2377.3318166361473,13361.080315066441,25900.927903565524,29470.838877006245,2664.9128914660464,16613.894456212034
PAMAP,PAMAP_Outdoor_Subject3_IMU_Shoe_Y-Acc,1117.2898641519982,150.67820476178565,2515.6533792524046,13189.65504245828,25025.95712426526,28190.61274134695,2624.5848770612165,16330.562562584977
PAMAP,PAMAP_Outdoor_Subject3_IMU_Shoe_Z-Acc,1117.2967126425917,122.89774062951872,2490.479011841051,13480.560580054911,26909.544415841643,28028.37610999346,2607.534788935847,16726.855268239146
PAMAP,PAMAP_Outdoor_Subject3_IMU_Shoe_X-Gyro,1268.5255334358317,138.44390769312244,3288.6042511734477,13528.14572352298,32861.41376810776,26135.744146345467,2630.3862987642265,16549.473268083322
PAMAP,PAMAP_Outdoor_Subject3_IMU_Shoe_Y-Gyro,1210.9152534397342,139.0772333774297,3323.062210115809,12419.886695123007,24519.698963241957,26319.597149483652,2634.9530881106903,16571.775450638568
PAMAP,PAMAP_Outdoor_Subject3_IMU_Shoe_Z-Gyro,1216.9268898080625,151.9301534396527,3262.414547331102,12860.313517406608,30523.058567837827,29221.669480472847,2698.1050094470447,16573.282189704973
PAMAP,PAMAP_Outdoor_Subject3_IMU_Shoe_X-Mag,1863.4023201136679,113.52670469051247,3251.5199488643116,14588.483044199213,29608.11617939923,28627.82308529173,2628.0741013298884,16813.20697974505
PAMAP,PAMAP_Outdoor_Subject3_IMU_Shoe_Y-Mag,1391.9933396488725,122.50924792935857,3233.7915873259917,14447.680010832313,25505.812046787883,28639.208395252466,2625.0443472866955,16501.095270111615
PAMAP,PAMAP_Outdoor_Subject3_IMU_Shoe_Z-Mag,1730.6693591640596,120.79316285392215,3313.438827234013,14109.615218700686,24909.785321093073,27592.476083703485,2603.5678859024,16627.4392799011
PAMAP,PAMAP_Outdoor_Subject4_IMU_Shoe_X-Acc,1286.4471911615658,124.53639082562637,3055.1570836197234,13687.356308146806,24905.238117171473,30568.599020964124,2976.8628507620847,16146.433489783867
PAMAP,PAMAP_Outdoor_Subject4_IMU_Shoe_Y-Acc,1253.587386582397,137.83897116383713,3052.1999541112446,13494.833056108942,26842.71543001317,28175.019157088118,2889.409010381893,15888.031388545598
PAMAP,PAMAP_Outdoor_Subject4_IMU_Shoe_Z-Acc,1233.3707419519142,110.26644795952909,3045.12110121406,12881.919822413063,25208.215068271504,31992.663207097325,2938.494012627843,16065.161768406922
PAMAP,PAMAP_Outdoor_Subject4_IMU_Shoe_X-Gyro,1275.9993136997414,110.8820193528756,3313.0940761426664,13621.558341483655,30617.676252906174,29489.45808256445,2883.179191150317,16208.24333259863
PAMAP,PAMAP_Outdoor_Subject4_IMU_Shoe_Y-Gyro,1284.499231013667,114.63287152119459,3261.9951184163733,13680.165612735867,26658.91346968132,31267.454240551313,2955.0700503436615,15272.364166824505
PAMAP,PAMAP_Outdoor_Subject4_IMU_Shoe_Z-Gyro,1328.5232220211024,88.90333971550234,3311.957651216317,13196.403473636907,29645.432614781264,29917.233792566985,2931.1636835576646,16503.020673435127
PAMAP,PAMAP_Outdoor_Subject4_IMU_Shoe_X-Mag,1854.1386457834942,127.87899728987676,3337.678465091283,14546.372387512916,25823.552216834567,30739.827909667612,2946.5627174757287,15746.28744884482
PAMAP,PAMAP_Outdoor_Subject4_IMU_Shoe_Y-Mag,1684.590598723229,134.73108374250444,3270.1020864105817,14434.30906232972,24973.10367311454,29839.733289184507,2911.9896193387963,16271.248245354722
PAMAP,PAMAP_Outdoor_Subject4_IMU_Shoe_Z-Mag,1873.8851503556305,103.03036790419266,3349.677043191488,14407.612503389479,25618.722199306587,28421.029849177237,2889.093883529169,15962.63616803652
PAMAP,PAMAP_Outdoor_Subject5_IMU_Shoe_X-Acc,1145.7617392415536,138.89199672159117,2564.4885307130166,13632.936248897604,25342.45105306691,28606.810799326853,2607.706938459876,16600.948248638397
PAMAP,PAMAP_Outdoor_Subject5_IMU_Shoe_Y-Acc,1273.8720828311875,157.9815836252774,2659.5784309767655,13289.232415473238,26612.009826442278,30237.62481557138,2669.3291384852846,16906.1784796213
PAMAP,PAMAP_Outdoor_Subject5_IMU_Shoe_Z-Acc,1328.6192325858754,156.70605887625723,2633.8958394497367,13405.030128373068,25798.92099026874,27293.773326244693,2689.3330707673676,17528.167638988325
PAMAP,PAMAP_Outdoor_Subject5_IMU_Shoe_X-Gyro,1346.181994025446,160.8174409370104,3363.6247498936686,13127.474213447063,33157.50251109742,25889.164738344043,2694.586496891855,17367.588557153133
PAMAP,PAMAP_Outdoor_Subject5_IMU_Shoe_Y-Gyro,1375.5742088774766,135.151015484217,3392.009185545229,12488.18308289333,25709.304195195156,30419.30810892221,2689.929704796596,16571.12691565297
PAMAP,PAMAP_Outdoor_Subject5_IMU_Shoe_Z-Gyro,1361.6524445139112,151.01057586578276,3407.227893006195,13141.803848511514,29170.055565268278,29183.809270314458,2683.180031816889,17116.830808756615
PAMAP,PAMAP_Outdoor_Subject5_IMU_Shoe_X-Mag,1934.8420044782163,133.75613706845772,3433.175848134288,14175.516687291061,25674.902653446272,29075.573268073138,2674.2245975143987,17236.82570482436
PAMAP,PAMAP_Outdoor_Subject5_IMU_Shoe_Y-Mag,1634.8435177385754,156.41690995791353,3398.898808245344,14334.8486772803,26427.324470337888,28410.85343056507,2612.0942750583717,16488.056172883924
PAMAP,PAMAP_Outdoor_Subject5_IMU_Shoe_Z-Mag,2031.4646010004526,149.84122546481836,3348.358311705479,14607.693208085473,25583.92639877331,29211.855939863926,2682.244200754972,16861.071170831736
PAMAP,PAMAP_Outdoor_Subject6_IMU_Shoe_X-Acc,1229.7473673946195,158.81881912818693,2457.6021784839254,13543.213543213542,25000.541043564826,28211.987163936585,2672.6589671425513,17831.269757639617
PAMAP,PAMAP_Outdoor_Subject6_IMU_Shoe_Y-Acc,1218.4272781454029,147.8924885108072,2521.37449832243,13262.885733901874,26787.246376811596,26944.948521899765,2671.9188087016846,17915.5401388537
PAMAP,PAMAP_Outdoor_Subject6_IMU_Shoe_Z-Acc,1313.8785090026608,150.65822987534963,2547.5998927326355,13343.559699492685,29051.500692420912,29522.30699246608,2691.8122026023652,17988.184353975237
PAMAP,PAMAP_Outdoor_Subject6_IMU_Shoe_X-Gyro,1389.8091410589705,158.51302053009817,3424.2318549602255,13184.104206770091,26478.206058753865,25121.92717424712,2690.9895179063083,17370.26184707393
PAMAP,PAMAP_Outdoor_Subject6_IMU_Shoe_Y-Gyro,1286.6546777894575,155.43030176701595,3403.8968804683727,12839.369323776911,27315.719780566236,31609.536127138625,2692.9262199136056,17130.891957141124
PAMAP,PAMAP_Outdoor_Subject6_IMU_Shoe_Z-Gyro,1213.5970777859836,151.5863726475408,3405.6938452618447,12936.962173122953,28199.77444086233,29753.155949944354,2686.0019121952673,17700.037079371297
PAMAP,PAMAP_Outdoor_Subject6_IMU_Shoe_X-Mag,2039.6385291578968,132.79212266828662,3386.439934663284,14172.969444851133,28555.278886924185,29428.848015488868,2602.288265599199,16859.770454925794
PAMAP,PAMAP_Outdoor_Subject6_IMU_Shoe_Y-Mag,1689.2468248145365,151.9171265422585,3384.637441614125,14383.305802959998,26199.486835997686,27263.67313801291,2626.768327613553,16643.342806950477
PAMAP,PAMAP_Outdoor_Subject6_IMU_Shoe_Z-Mag,2091.4517702386697,135.45806542555766,3382.1145320451833,14548.26332625286,24983.995709119845,29433.096946791797,2689.961033753515,16891.621841350545
PAMAP,PAMAP_Outdoor_Subject7_IMU_Shoe_X-Acc,1158.5032071836963,151.5423358419324,3120.4573764094353,13954.803731501568,25046.75144261594,27181.8623293976,2688.6237848068595,16599.754779367824
PAMAP,PAMAP_Outdoor_Subject7_IMU_Shoe_Y-Acc,1031.6955741519846,173.39112482672215,3163.1081489128765,13692.85818606689,26960.26628133514,23810.793650793647,2608.7640057069752,17772.19628936331
PAMAP,PAMAP_Outdoor_Subject7_IMU_Shoe_Z-Acc,1045.7632256198883,186.50794874378428,3184.7047214338727,13305.328588610535,26963.36772477262,27646.14817545153,2705.699775691414,14164.312368751042
PAMAP,PAMAP_Outdoor_Subject7_IMU_Shoe_X-Gyro,1438.5751577073786,191.55908005465528,3361.0146675820088,13579.808806488989,32799.531210369336,27138.98035242609,2692.0321533529445,16552.42424911173
PAMAP,PAMAP_Outdoor_Subject7_IMU_Shoe_Y-Gyro,1249.3903300346747,147.93237271305298,3337.251799572676,13589.305967742519,28108.229650727022,27619.068661025314,2692.554013342868,16479.325042843957
PAMAP,PAMAP_Outdoor_Subject7_IMU_Shoe_Z-Gyro,1472.8360675567617,160.186985907287,3353.393005642341,13831.435146937329,26294.127957931636,25681.02444703143,2703.487890101509,16666.66666666666
PAMAP,PAMAP_Outdoor_Subject7_IMU_Shoe_X-Mag,1415.248317548181,153.99426473815902,3312.9941067186587,15113.729788983283,25823.199702532605,27561.827067945465,2630.519412197945,16708.696078344008
