name,dataset,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000
UTSA,Cane,16.327769999999997,2.51596,1.09557,1.4587700000000001,1.58519,1.6558500000000003,1.7240799999999998,1.8908600000000002,1.87426,1.67373,2.02421,2.1117900000000005,2.3663800000000004,2.2570699999999997,2.2747600000000006,2.38542,2.57911,2.7224899999999996,2.89565,2.8845499999999995
UTSA,DutchFactory,14.650860000000002,4.675289999999999,2.973239999999999,3.3604000000000003,3.65624,3.97014,4.13217,4.181820000000001,4.374,4.40665,4.54794,4.74346,4.90062,5.0363999999999995,5.21896,5.37764,5.5235199999999995,5.73305,5.9788499999999996,6.294170000000001
UTSA,EEGRat,13.706749999999998,2.5592900000000003,0.29394999999999993,0.42235,0.45337,0.47448999999999997,0.48884,0.5503500000000001,0.5920400000000001,0.57978,0.62062,0.6455499999999998,0.68537,0.70691,0.7835200000000001,0.7550399999999999,0.8365300000000001,0.82354,0.9108,0.9266300000000001
UTSA,EEGRat2,14.5348,2.58332,0.31300999999999995,0.41515,0.43934,0.48982999999999993,0.52577,0.5820000000000002,0.6043399999999999,0.6095499999999999,0.6405100000000001,0.6552499999999999,0.7207999999999999,0.7605299999999999,0.8014700000000001,0.8298399999999999,0.8680599999999999,0.88329,0.89303,0.9482299999999999
UTSA,Fetal2013,16.757060000000003,5.959700000000001,5.738360000000001,6.87399,7.690229999999999,8.33945,7.778599999999999,7.955629999999999,8.20892,8.55209,8.867329999999999,9.889129999999998,9.203679999999999,9.417230000000002,10.637799999999999,10.04383,10.25867,10.405600000000002,10.66255,11.624000000000002
UTSA,GrandMalSeizures,16.388780000000004,6.4358699999999995,5.3473,6.260689999999999,7.258979999999999,8.96057,9.21039,10.009870000000001,9.661110000000003,10.697,10.977979999999999,11.1423,11.171730000000002,11.90654000000001,12.025780000000012,12.147590000000003,12.64716,12.88081,13.10075,13.871480000000002
UTSA,GrandMalSeizures2,15.07557,5.297000000000001,3.0235799999999995,3.7072000000000003,3.8766099999999994,3.6528799999999997,4.0295499999999995,4.03735,4.450370000000001,4.34431,4.554319999999999,4.69522,5.23648,5.091959999999999,5.445539999999999,5.46235,5.649499999999999,5.871759999999999,6.276749999999999,6.483149999999999
UTSA,GreatBarbet1,14.109859999999998,3.1992900000000004,1.0282900000000001,1.2249500000000006,1.2554799999999997,1.3505899999999997,1.1561200000000003,1.5645900000000001,1.6657399999999998,1.6425100000000004,1.78281,1.5423600000000002,1.8399,2.0248099999999996,2.0636,2.1297,2.3545500000000006,2.2869300000000004,2.31656,2.31026
UTSA,GreatBarbet2,13.321410000000002,3.4251199999999997,1.3363300000000002,1.2963900000000002,1.3465200000000002,1.4751200000000004,1.5413799999999998,1.6362300000000003,1.6859900000000003,1.76676,1.8460100000000002,1.87976,2.1488400000000003,2.1662000000000003,2.1224,2.1849399999999997,2.44702,2.3689,2.5734,2.7617
UTSA,InsectEPG1,15.742999999999999,6.737060000000001,5.43757,6.707590000000001,7.27721,7.59199,8.0239,8.237729999999999,8.78908,8.88777,9.25388,9.016549999999997,9.511740000000001,9.351469999999997,9.669970000000003,9.860449999999998,10.12782,10.33623,10.766849999999998,11.02929
UTSA,InsectEPG2,15.192839999999999,4.28918,3.25155,3.62871,3.9633499999999993,4.45979,4.863910000000001,5.08723,5.205070000000001,5.5245500000000005,5.59643,5.7884,6.03913,6.248659999999999,6.333509999999999,6.552200000000001,6.88876,6.90813,6.6728499999999995,7.68365
UTSA,InsectEPG3,14.137099999999997,4.2104800000000004,2.2872899999999996,2.4504000000000006,2.51775,2.6316200000000003,2.80729,2.82937,2.94966,3.0038400000000003,3.1399999999999997,3.17934,3.37953,3.4758400000000003,3.81468,3.8201,3.93734,4.096439999999999,4.2221400000000004,5.004650000000002
UTSA,InsectEPG4,15.83508,7.173569999999999,5.8203700000000005,7.45366,8.733799999999999,9.84324,10.792039999999998,12.17312,12.73805,13.488010000000001,14.625490000000003,14.845780000000001,15.522579999999996,16.081390000000003,16.46948,16.09332,15.989920000000001,18.339579999999998,17.432119999999998,18.032130000000002
UTSA,NogunGun,14.491620000000003,3.6752000000000007,2.39489,2.3336400000000004,2.0997400000000006,2.5271500000000002,2.6415999999999995,2.80094,3.3473200000000003,2.97018,3.1056100000000004,3.1840699999999997,3.3726900000000004,3.44357,3.7959400000000003,3.607640000000001,3.94307,3.97271,4.16003,4.3980500000000005
UTSA,PigInternalBleedingDatasetAirwayPressure,8.97704,4.010319999999999,3.79373,4.82887,6.247490000000001,7.254569999999999,7.9831,8.627,9.46575,10.167789999999998,10.529810000000001,11.238920000000002,11.403719999999996,11.832780000000001,12.35949,12.1307,12.539869999999999,12.916860000000002,13.007539999999999,14.317289999999998
UTSA,PigInternalBleedingDatasetArtPressureFluidFilled,16.35121,6.52384,4.92876,6.403029999999999,7.358029999999998,8.19906,9.294609999999999,9.79251,10.249340000000002,10.869879999999998,11.719059999999999,11.575579999999999,11.710419999999994,12.071570000000001,12.241060000000003,12.5263,12.836679999999998,13.136929999999998,13.392650000000001,13.731579999999997
UTSA,PigInternalBleedingDatasetCVP,14.89717,6.328449999999999,4.85175,5.9258700000000015,7.11417,7.9058399999999995,8.838249999999999,8.748550000000002,9.192540000000001,9.769140000000004,10.11354,10.49128,10.589559999999997,11.095270000000001,11.626950000000003,11.562849999999997,12.16111,12.03135,12.693789999999998,12.77076
